Team,Year,Role,Name
Buffalo Bills,2019,Offensive assistant,Ryan Wendell
Buffalo Bills,2019,Offensive quality control/defense special projects,Marc Lubick
Buffalo Bills,2019,Defensive coordinator,Leslie Frazier
Buffalo Bills,2019,Defensive line,Bill Teerlinck
Buffalo Bills,2019,Assistant defensive line,Aaron Whitecotton
Buffalo Bills,2019,Linebackers,Bob Babich
Buffalo Bills,2019,Defensive backs,John Butler
Buffalo Bills,2019,Safeties,Bobby Babich
Buffalo Bills,2019,Defensive assistant,Jim Salgado
Buffalo Bills,2019,Defensive quality control/assistant linebackers,John Egorugwu
Buffalo Bills,2019,Special teams coordinator,Heath Farwell
Buffalo Bills,2019,Assistant special teams,Matthew Smiley
Buffalo Bills,2019,Head strength and conditioning,Eric Ciano
Buffalo Bills,2019,Assistant strength and conditioning,Hal Luther
Buffalo Bills,2019,Assistant strength and conditioning,Will Greenberg
Buffalo Bills,2019,Strength and conditioning assistant,Jason Oszvart
Buffalo Bills,2019,Strength and conditioning assistant,Mark Loecher
Buffalo Bills,2020,Owner/CEO,Terry Pegula
Buffalo Bills,2020,Owner/president,Kim Pegula
Buffalo Bills,2020,General manager,Brandon Beane
Buffalo Bills,2020,Assistant general manager,Joe Schoen
Buffalo Bills,2020,Director of player personnel,Dan Morgan
Buffalo Bills,2020,Director of college scouting,Terrance Gray
Buffalo Bills,2020,Senior VP of football administration,Jim Overdorf
Buffalo Bills,2020,Assistant director of college scouting,Lake Dawson
Buffalo Bills,2020,Director of pro personnel,Malik Boyd
Buffalo Bills,2020,Director of football administration,Kevin Meganck
Buffalo Bills,2020,Director of football operations,Brendan Rowe
Buffalo Bills,2020,Head coach,Sean McDermott
Buffalo Bills,2020,Assistant head coach/defensive coordinator,Leslie Frazier
Buffalo Bills,2020,Offensive coordinator,Brian Daboll
Buffalo Bills,2020,Quarterbacks,Ken Dorsey
Buffalo Bills,2020,Assistant quarterbacks,Shea Tierney
Buffalo Bills,2020,Running backs,Kelly Skipper
Buffalo Bills,2020,Wide receivers,Chad Hall
Buffalo Bills,2020,Assistant wide receivers/game management,Marc Lubick
Buffalo Bills,2020,Tight ends,Rob Boras
Buffalo Bills,2020,Offensive line,Bobby Johnson
Buffalo Bills,2020,Assistant offensive line,Terry Heffernan
Buffalo Bills,2020,Assistant offensive line,Ryan Wendell
Buffalo Bills,2020,Defensive line,Eric Washington
Buffalo Bills,2020,Assistant defensive line,Jacques Cesaire
Buffalo Bills,2020,Linebackers,Bob Babich
Buffalo Bills,2020,Defensive backs,John Butler
Buffalo Bills,2020,Safeties,Bobby Babich
Buffalo Bills,2020,Nickel,Jim Salgado
Buffalo Bills,2020,Defensive quality control/assistant linebackers,John Egorugwu
Buffalo Bills,2020,Special teams coordinator,Heath Farwell
Buffalo Bills,2020,Assistant special teams,Matthew Smiley
Buffalo Bills,2020,Head strength and conditioning,Eric Ciano
Buffalo Bills,2020,Assistant strength and conditioning,Will Greenberg
Buffalo Bills,2020,Assistant strength and conditioning,Hal Luther
Buffalo Bills,2020,Strength and conditioning assistant,Mark Loecher
Buffalo Bills,2020,Strength and conditioning assistant,Jason Oszvart
Buffalo Bills,2021,Owner/CEO,Terry Pegula
Buffalo Bills,2021,Owner/president,Kim Pegula
Buffalo Bills,2021,General manager,Brandon Beane
Buffalo Bills,2021,Assistant general manager,Joe Schoen
Buffalo Bills,2021,Director of college scouting,Terrance Gray
Buffalo Bills,2021,Senior VP of football administration,Jim Overdorf
Buffalo Bills,2021,Assistant director of college scouting,Lake Dawson
Buffalo Bills,2021,Director of pro personnel,Malik Boyd
Buffalo Bills,2021,Director of football administration,Kevin Meganck
Buffalo Bills,2021,Director of football operations,Brendan Rowe
Buffalo Bills,2021,Head coach,Sean McDermott
Buffalo Bills,2021,Assistant head coach/defensive coordinator,Leslie Frazier
Buffalo Bills,2021,Offensive coordinator,Brian Daboll
Buffalo Bills,2021,Quarterbacks/passing game coordinator,Ken Dorsey
Buffalo Bills,2021,Assistant quarterbacks,Shea Tierney
Buffalo Bills,2021,Running backs,Kelly Skipper
Buffalo Bills,2021,Wide receivers,Chad Hall
Buffalo Bills,2021,Assistant wide receivers/game management,Marc Lubick
Buffalo Bills,2021,Tight ends,Rob Boras
Buffalo Bills,2021,Offensive line,Bobby Johnson
Buffalo Bills,2021,Assistant offensive line,Ryan Wendell
Buffalo Bills,2021,Defensive line,Eric Washington
Buffalo Bills,2021,Assistant defensive line,Jacques Cesaire
Buffalo Bills,2021,Linebackers,Bob Babich
Buffalo Bills,2021,Defensive backs,John Butler
Buffalo Bills,2021,Safeties,Bobby Babich
Buffalo Bills,2021,Nickel,Jim Salgado
Buffalo Bills,2021,Special teams coordinator,Heath Farwell
Buffalo Bills,2021,Assistant special teams,Matthew Smiley
Buffalo Bills,2021,Head strength and conditioning,Eric Ciano
Buffalo Bills,2021,Assistant strength and conditioning,Will Greenberg
Buffalo Bills,2021,Assistant strength and conditioning,Hal Luther
Buffalo Bills,2021,Strength and conditioning assistant,Nicholas Lacy
Buffalo Bills,2021,Strength and conditioning assistant,Jason Oszvart
Buffalo Bills,2022,Owner/CEO,Terry Pegula
Buffalo Bills,2022,Owner/president,Kim Pegula
Buffalo Bills,2022,General manager,Brandon Beane
Buffalo Bills,2022,Assistant general manager,Brian Gaine
Buffalo Bills,2022,Director of player personnel,Terrance Gray
Buffalo Bills,2022,Senior advisor to the GM/football operations,Jim Overdorf
Buffalo Bills,2022,Assistant director of college scouting,Lake Dawson
Buffalo Bills,2022,Senior director of pro scouting,Malik Boyd
Buffalo Bills,2022,Assistant director of pro scouting/team advances,Chris Marrow
Buffalo Bills,2022,Assistant director of pro scouting/free agency,Curtis Rukavina
Buffalo Bills,2022,Vice president of football administration,Kevin Meganck
Buffalo Bills,2022,Director of football operations,Brendan Rowe
Buffalo Bills,2022,Senior personnel Executive,Matt Bazirgan
Buffalo Bills,2022,Head coach,Sean McDermott
Buffalo Bills,2022,Assistant head coach/defensive coordinator,Leslie Frazier
Buffalo Bills,2022,Offensive coordinator,Ken Dorsey
Buffalo Bills,2022,Quarterbacks,Joe Brady
Buffalo Bills,2022,Assistant quarterbacks/game management,Marc Lubick
Buffalo Bills,2022,Running backs,Kelly Skipper
Buffalo Bills,2022,Wide receivers,Chad Hall
Buffalo Bills,2022,Tight ends,Rob Boras
Buffalo Bills,2022,Offensive line,Aaron Kromer
Buffalo Bills,2022,Assistant offensive line,Ryan Wendell
Buffalo Bills,2022,Senior offensive assistant,Mike Shula
Buffalo Bills,2022,Offensive quality control,Austin Gund
Buffalo Bills,2022,Senior defensive assistant/defensive line,Eric Washington
Buffalo Bills,2022,Assistant defensive line,Marcus West
Buffalo Bills,2022,Linebackers,Bobby Babich
Buffalo Bills,2022,Defensive backs/passing game coordinator,John Butler
Buffalo Bills,2022,Safeties,Jim Salgado
Buffalo Bills,2022,Defensive quality control,Jaylon Finner
Buffalo Bills,2022,Defensive quality control,Kyle Shurmur
Buffalo Bills,2022,Special teams coordinator,Matthew Smiley
Buffalo Bills,2022,Assistant special teams,Cory Harkey
Buffalo Bills,2022,Head strength and conditioning,Eric Ciano
Buffalo Bills,2022,Assistant strength and conditioning,Hal Luther
Buffalo Bills,2022,Assistant strength and conditioning,Will Greenberg
Buffalo Bills,2022,Strength and conditioning assistant,Jason Oszvart
Buffalo Bills,2022,Strength and conditioning assistant,Nick Lacy
Buffalo Bills,2023,Owner/CEO/president,Terry Pegula
Buffalo Bills,2023,Owner,Kim Pegula
Buffalo Bills,2023,General manager,Brandon Beane
Buffalo Bills,2023,Assistant general manager,Brian Gaine
Buffalo Bills,2023,Director of player personnel,Terrance Gray
Buffalo Bills,2023,Senior advisor to the GM/football operations,Jim Overdorf
Buffalo Bills,2023,Senior executive,Lake Dawson
Buffalo Bills,2023,Senior personnel advisor,Malik Boyd
Buffalo Bills,2023,Co–director of pro scouting/team advances,Chris Marrow
Buffalo Bills,2023,Co–director of pro scouting/free agency,Curtis Rukavina
Buffalo Bills,2023,Vice president of football administration,Kevin Meganck
Buffalo Bills,2023,Director of football operations,Brendan Rowe
Buffalo Bills,2023,Senior personnel executive,Matt Bazirgan
Buffalo Bills,2023,Director of team administration,Matt Worswick
Buffalo Bills,2023,Head coach,Sean McDermott
Buffalo Bills,2023,Assistant head coach/defensive line,Eric Washington
Buffalo Bills,2023,Offensive coordinator,Ken Dorsey ; fired after Week 10
Buffalo Bills,2023,Interim offensive coordinator/quarterbacks,Joe Brady
Buffalo Bills,2023,Assistant quarterbacks/game management,Marc Lubick
Buffalo Bills,2023,Running backs,Kelly Skipper
Buffalo Bills,2023,Wide receivers,Adam Henry
Buffalo Bills,2023,Tight ends,Rob Boras
Buffalo Bills,2023,Offensive line,Aaron Kromer
Buffalo Bills,2023,Offensive assistant/offensive line,Austin Gund
Buffalo Bills,2023,Senior offensive assistant,Mike Shula
Buffalo Bills,2023,Offensive quality control,Kyle Shurmur
Buffalo Bills,2023,Offensive aide,DJ Mangas
Buffalo Bills,2023,Senior defensive assistant,Al Holcomb
Buffalo Bills,2023,Assistant defensive line,Marcus West
Buffalo Bills,2023,Linebackers,Bobby Babich
Buffalo Bills,2023,Defensive backs/passing game coordinator,John Butler
Buffalo Bills,2023,Safeties,Joe Danna
Buffalo Bills,2023,Defensive quality control,Jaylon Finner
Buffalo Bills,2023,Special teams coordinator,Matthew Smiley
Buffalo Bills,2023,Assistant special teams,Cory Harkey
Buffalo Bills,2023,Head strength and conditioning,Eric Ciano
Buffalo Bills,2023,Assistant strength and conditioning,Will Greenberg
Buffalo Bills,2023,Strength and conditioning assistant,Nick Lacy
Buffalo Bills,2023,Assistant strength and conditioning,Hal Luther
Buffalo Bills,2023,Strength and conditioning assistant,Jason Oszvart
Buffalo Bills,2024,Owner/CEO/president,Terry Pegula
Buffalo Bills,2024,Owner,Kim Pegula
Buffalo Bills,2024,General manager,Brandon Beane
Buffalo Bills,2024,Assistant general manager,Brian Gaine
Buffalo Bills,2024,Director of player personnel,Terrance Gray
Buffalo Bills,2024,Senior advisor to the GM/football operations,Jim Overdorf
Buffalo Bills,2024,Senior executive,Lake Dawson
Buffalo Bills,2024,Senior personnel advisor,Malik Boyd
Buffalo Bills,2024,Co–director of pro scouting,Chris Marrow
Buffalo Bills,2024,Co–director of pro scouting,Curtis Rukavina
Buffalo Bills,2024,Assistant director of pro scouting,Asil Mulbah
Buffalo Bills,2024,Vice president of football administration,Kevin Meganck
Buffalo Bills,2024,Director of football operations,Brendan Rowe
Buffalo Bills,2024,Director of college scouting,Matt Bazirgan
Buffalo Bills,2024,Head coach,Sean McDermott
Buffalo Bills,2024,Offensive coordinator,Joe Brady
Buffalo Bills,2024,Quarterbacks,Ronald Curry
Buffalo Bills,2024,Running backs,Kelly Skipper
Buffalo Bills,2024,Wide receivers,Adam Henry
Buffalo Bills,2024,Tight ends,Rob Boras
Buffalo Bills,2024,Offensive line,Aaron Kromer
Buffalo Bills,2024,Offensive assistant/offensive line,Austin Gund
Buffalo Bills,2024,Offensive quality control,DJ Mangas
Buffalo Bills,2024,Offensive quality control,Kyle Shurmur
Buffalo Bills,2024,Passing game specialist/game management,Marc Lubick
Buffalo Bills,2024,Defensive coordinator,Bobby Babich
Buffalo Bills,2024,Defensive line,Marcus West
Buffalo Bills,2024,Assistant defensive line,Matt Edwards
Buffalo Bills,2024,Linebackers,Al Holcomb
Buffalo Bills,2024,Cornerbacks,Jahmile Addae
Buffalo Bills,2024,Nickel/senior defensive assistant,Scott Booker
Buffalo Bills,2024,Safeties,Joe Danna
Buffalo Bills,2024,Defensive quality control,Christian Taylor
Buffalo Bills,2024,Special teams coordinator,Matthew Smiley
Buffalo Bills,2024,Assistant special teams,Cory Harkey
Buffalo Bills,2024,Director of team administration,Matt Worswick
Buffalo Bills,2024,Head strength and conditioning,Eric Ciano
Buffalo Bills,2024,Assistant strength and conditioning/performance development,Will Greenberg
Buffalo Bills,2024,Assistant strength and conditioning,Hal Luther
Buffalo Bills,2024,Strength and conditioning assistant,Nick Lacy
Buffalo Bills,2024,Strength and conditioning assistant,Jason Oszvart
Buffalo Bills,2025,Owner/CEO/president,Terry Pegula
Buffalo Bills,2025,Owner,Kim Pegula
Buffalo Bills,2025,General manager,Brandon Beane
Buffalo Bills,2025,Assistant general manager,Brian Gaine
Buffalo Bills,2025,Assistant general manager,Terrance Gray
Buffalo Bills,2025,Senior advisor to the GM/football operations,Jim Overdorf
Buffalo Bills,2025,Senior personnel advisor,Malik Boyd
Buffalo Bills,2025,Co–director of pro scouting,Chris Marrow
Buffalo Bills,2025,Co–director of pro scouting,Curtis Rukavina
Buffalo Bills,2025,Assistant director of pro scouting,Asil Mulbah
Buffalo Bills,2025,Vice president of football administration,Kevin Meganck
Buffalo Bills,2025,Director of football operations,Brendan Rowe
Buffalo Bills,2025,Director of college scouting,Matt Bazirgan
Buffalo Bills,2025,Vice president of football research,Dennis Lock
Buffalo Bills,2025,Head coach,Sean McDermott
Buffalo Bills,2025,Offensive coordinator,Joe Brady
Buffalo Bills,2025,Quarterbacks,Ronald Curry
Buffalo Bills,2025,Running backs,Kelly Skipper
Buffalo Bills,2025,Wide receivers,Adam Henry
Buffalo Bills,2025,Offensive quality control/assistant wide receivers,DJ Mangas
Buffalo Bills,2025,Tight ends,Rob Boras
Buffalo Bills,2025,Offensive line,Aaron Kromer
Buffalo Bills,2025,Assistant offensive line,Austin Gund
Buffalo Bills,2025,Passing game specialist/game management,Marc Lubick
Buffalo Bills,2025,Offensive quality control,Kyle Shurmur
Buffalo Bills,2025,Defensive coordinator,Bobby Babich
Buffalo Bills,2025,Defensive line,Marcus West
Buffalo Bills,2025,Assistant defensive line,Jason Rebrovich
Buffalo Bills,2025,Linebackers,Al Holcomb
Buffalo Bills,2025,Cornerbacks,Jahmile Addae
Buffalo Bills,2025,Nickel,Mike Pellegrino
Buffalo Bills,2025,Safeties,Joe Danna
Buffalo Bills,2025,Senior defensive assistant,Ryan Nielsen
Buffalo Bills,2025,Special teams coordinator,Chris Tabor
Buffalo Bills,2025,Assistant special teams,Turner West
Buffalo Bills,2025,Director of team administration,Matt Worswick
Buffalo Bills,2025,Head strength and conditioning,Will Greenberg
Buffalo Bills,2025,Senior strength and conditioning assistant,Barry Rubin
Buffalo Bills,2025,Assistant strength & conditioning,Hal Luther
Buffalo Bills,2025,Assistant strength & conditioning,Nick Lacy
Buffalo Bills,2025,Assistant strength & conditioning,Jason Oszvart
Carolina Panthers,1999,Owner/founder,Jerry Richardson
Carolina Panthers,1999,President,Mark Richardson
Carolina Panthers,1999,Director of football operations,Marty Hurney
Carolina Panthers,1999,Director of player personnel,Jack Bushofsky
Carolina Panthers,1999,Head coach,George Seifert
Carolina Panthers,1999,Assistant head coach/defensive coordinator,John Marshall
Carolina Panthers,1999,Offensive coordinator,Gil Haskell
Carolina Panthers,1999,Quarterbacks,Bill Musgrave
Carolina Panthers,1999,Running backs,Chick Harris
Carolina Panthers,1999,Wide receivers,Richard Williamson
Carolina Panthers,1999,Tight ends,Don Breaux
Carolina Panthers,1999,Offensive line,Tony Wise
Carolina Panthers,1999,Offensive assistant,Greg Roman
Carolina Panthers,1999,Defensive line,Jacob Burney
Carolina Panthers,1999,Linebackers,Sam Mills
Carolina Panthers,1999,Defensive Backs (Secondary),Bob Valesente
Carolina Panthers,1999,Defensive assistant,Alvin Reynolds
Carolina Panthers,1999,Special teams,Scott O'Brien
Carolina Panthers,1999,Assistant special teams coordinator/assistant strength and conditioning,Darrin Simmons
Carolina Panthers,1999,Strength and conditioning,Jerry Simmons
Carolina Panthers,2000,Owner/founder,Jerry Richardson
Carolina Panthers,2000,President,Mark Richardson
Carolina Panthers,2000,Director of football operations,Marty Hurney
Carolina Panthers,2000,Director of player personnel,Jack Bushofsky
Carolina Panthers,2000,Head coach,George Seifert
Carolina Panthers,2000,Assistant head coach–offense,Richard Williamson
Carolina Panthers,2000,Offensive coordinator,Bill Musgrave
Carolina Panthers,2000,Running backs,Chick Harris
Carolina Panthers,2000,Tight ends,Don Breaux
Carolina Panthers,2000,Offensive line,Tony Wise
Carolina Panthers,2000,Offensive assistant/quarterbacks,Mike McCoy
Carolina Panthers,2000,Offensive assistant,Greg Roman
Carolina Panthers,2000,Assistant head coach/defensive coordinator,John Marshall
Carolina Panthers,2000,Defensive line,Jacob Burney
Carolina Panthers,2000,Linebackers,Sam Mills
Carolina Panthers,2000,Defensive Backs (Secondary),Carlos Mainord
Carolina Panthers,2000,Defensive assistant,Alvin Reynolds
Carolina Panthers,2000,Special teams,Scott O'Brien
Carolina Panthers,2000,Assistant special teams coordinator/assistant strength and conditioning,Darrin Simmons
Carolina Panthers,2000,Strength and conditioning,Jerry Simmons
Carolina Panthers,2009,Owner/founder,Jerry Richardson
Carolina Panthers,2009,President,Danny Morrison
Carolina Panthers,2009,General manager,Marty Hurney
Carolina Panthers,2009,Director of pro scouting,Mark Koncz
Carolina Panthers,2009,Director of college scouting,Don Gregory
Carolina Panthers,2009,Director of team administration,Rob Rogers
Carolina Panthers,2009,Head coach,John Fox
Carolina Panthers,2009,Assistant head coach/running backs,Jim Skipper
Carolina Panthers,2009,Offensive coordinator,Jeff Davidson
Carolina Panthers,2009,Quarterbacks,Rip Scherer
Carolina Panthers,2009,Wide receivers,Richard Williamson
Carolina Panthers,2009,Offensive line,Dave Magazu
Carolina Panthers,2009,Offensive quality control/tight ends,Geep Chryst
Carolina Panthers,2009,Defensive coordinator,Ron Meeks
Carolina Panthers,2009,Defensive line,Brian Baker
